ts_code,trade_date,symbol,name,area,industry,market,exchange,list_status,list_date,delist_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,reference_factor,open_adj,high_adj,low_adj,close_adj,limit_pre_close,up_limit,down_limit,is_suspended,is_st,is_research_universe,st_data_available,has_stock_metadata,is_listed_on_date,has_invalid_raw_price,has_invalid_adjusted_price,has_invalid_adj_factor,has_invalid_volume,has_invalid_amount,has_zero_volume,is_open_at_up_limit,is_open_at_down_limit,is_close_at_up_limit,is_close_at_down_limit,can_trade_at_open
000001.SZ,2025-03-17,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.63,11.67,11.46,11.5,11.97,-0.47,-3.9265,4603612.1,5315522.817,127.7841,134.5794,11.04276793476565,11.080748220009898,10.881351722477586,10.919332007721836,11.97,13.17,10.77,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-17,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.6,7.73,7.54,7.56,7.54,0.02,0.2653,1290089.43,980824.633,181.704,181.704,7.6,7.73,7.54,7.5600000000000005,7.54,8.29,6.79,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-17,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.35,12.67,12.35,12.43,12.26,0.17,1.3866,95848.0,119880.263,4.064,4.064,12.35,12.67,12.35,12.43,12.26,13.49,11.03,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-17,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.55,6.7,6.55,6.61,6.59,0.02,0.3035,245800.04,162646.873,39.74,39.74,6.550000000000001,6.700000000000001,6.550000000000001,6.610000000000001,6.59,7.25,5.93,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-17,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.37,6.53,6.32,6.37,6.35,0.02,0.315,53347.77,34143.171,8.284,8.284,6.37,6.53,6.32,6.37,6.35,6.99,5.72,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-17,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.79,2.86,2.79,2.83,2.8,0.03,1.0714,652189.0,185111.155,22.408,22.408,2.79,2.8600000000000003,2.79,2.83,2.8,3.08,2.52,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-17,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.64,8.71,8.61,8.61,8.62,-0.01,-0.116,170680.56,147574.367,8.977,9.0053,8.612847989517286,8.682628007950875,8.58294226733146,8.58294226733146,8.62,9.48,7.76,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-17,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.93,3.2,2.93,3.07,2.93,0.14,4.7782,523140.86,160808.713,10.775,10.775,2.93,3.2,2.93,3.0700000000000003,2.93,3.22,2.64,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-17,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.53,8.63,8.49,8.53,8.48,0.05,0.5896,60111.0,51391.132,4.411,4.411,8.53,8.63,8.49,8.53,8.48,9.33,7.63,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-17,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.99,5.02,4.98,5.01,4.97,0.04,0.8048,156268.37,78158.086,29.9276,30.3449,4.9213780239842615,4.9509654670142265,4.911515542974273,4.941102986004238,4.97,5.47,4.47,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-18,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.52,11.54,11.48,11.49,11.5,-0.01,-0.087,1605290.0,1846500.421,127.7841,134.5794,10.93832215034396,10.957312292966085,10.90034186509971,10.909836936410773,11.5,12.65,10.35,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-18,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.57,7.59,7.49,7.53,7.56,-0.03,-0.3968,893408.09,672571.247,181.704,181.704,7.569999999999999,7.59,7.49,7.53,7.56,8.32,6.8,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-18,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.43,12.43,12.17,12.22,12.43,-0.21,-1.6895,60471.0,74071.756,4.064,4.064,12.43,12.43,12.17,12.22,12.43,13.67,11.19,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-18,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.59,6.67,6.54,6.57,6.61,-0.04,-0.6051,206442.94,136214.721,39.74,39.74,6.589999999999999,6.67,6.54,6.57,6.61,7.27,5.95,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-18,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.44,6.45,6.33,6.44,6.37,0.07,1.0989,40907.12,26193.725,8.284,8.284,6.44,6.45,6.33,6.44,6.37,7.01,5.73,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-18,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.83,2.84,2.78,2.81,2.83,-0.02,-0.7067,461518.26,129141.713,22.408,22.408,2.83,2.84,2.78,2.81,2.83,3.11,2.55,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-18,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.68,8.72,8.61,8.65,8.61,0.04,0.4646,183948.34,159277.872,8.977,9.0053,8.65272228576505,8.692596582012815,8.58294226733146,8.622816563579226,8.61,9.47,7.75,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-18,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,3.08,3.1,3.03,3.05,3.07,-0.02,-0.6515,293709.0,89805.89,10.775,10.775,3.0800000000000005,3.1,3.03,3.0499999999999994,3.07,3.38,2.76,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-18,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.52,8.55,8.42,8.46,8.53,-0.07,-0.8206,36032.12,30469.169,4.411,4.411,8.52,8.55,8.42,8.46,8.53,9.38,7.68,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-18,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.01,5.02,4.98,5.0,5.01,-0.01,-0.1996,90095.53,44987.299,29.9276,30.3449,4.941102986004238,4.9509654670142265,4.911515542974273,4.93124050499425,5.01,5.51,4.51,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-19,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.48,11.53,11.46,11.52,11.49,0.03,0.2611,1362454.91,1566452.161,127.7841,134.5794,10.90034186509971,10.947817221655024,10.881351722477586,10.93832215034396,11.49,12.64,10.34,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-19,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.49,7.52,7.43,7.47,7.53,-0.06,-0.7968,708566.38,528939.027,181.704,181.704,7.49,7.52,7.43,7.47,7.53,8.28,6.78,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-19,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.21,12.21,11.96,12.0,12.22,-0.22,-1.8003,51281.0,61839.999,4.064,4.064,12.21,12.21,11.96,12.0,12.22,13.44,11.0,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-19,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.53,6.7,6.45,6.51,6.57,-0.06,-0.9132,269877.0,177331.952,39.74,39.74,6.53,6.700000000000001,6.45,6.51,6.57,7.23,5.91,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-19,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.41,6.45,6.31,6.32,6.44,-0.12,-1.8634,34098.62,21704.065,8.284,8.284,6.41,6.45,6.31,6.32,6.44,7.08,5.8,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-19,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.81,2.81,2.76,2.79,2.81,-0.02,-0.7117,429101.05,119292.67,22.408,22.408,2.81,2.81,2.76,2.79,2.81,3.09,2.53,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-19,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.64,8.64,8.53,8.56,8.65,-0.09,-1.0405,171860.0,147153.212,8.977,9.0053,8.612847989517286,8.612847989517286,8.503193674835929,8.533099397021756,8.65,9.52,7.79,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-19,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,3.06,3.07,3.01,3.03,3.05,-0.02,-0.6557,159419.0,48362.729,10.775,10.775,3.0599999999999996,3.0700000000000003,3.01,3.03,3.05,3.36,2.75,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-19,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.45,8.49,8.42,8.48,8.46,0.02,0.2364,28476.12,24080.875,4.411,4.411,8.45,8.49,8.42,8.48,8.46,9.31,7.61,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-19,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.99,5.02,4.96,5.0,5.0,0.0,0.0,102245.33,51008.621,29.9276,30.3449,4.9213780239842615,4.9509654670142265,4.891790580954296,4.93124050499425,5.0,5.5,4.5,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-20,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.51,11.61,11.49,11.49,11.52,-0.03,-0.2604,1101157.24,1268849.14,127.7841,134.5794,10.9288270790329,11.023777792143523,10.909836936410773,10.909836936410773,11.52,12.67,10.37,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-20,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.45,7.49,7.41,7.43,7.47,-0.04,-0.5355,612302.39,456199.376,181.704,181.704,7.449999999999999,7.49,7.41,7.43,7.47,8.22,6.72,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-20,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,11.99,12.09,11.88,11.96,12.0,-0.04,-0.3333,40394.0,48422.349,4.064,4.064,11.99,12.09,11.88,11.96,12.0,13.2,10.8,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-20,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.5,6.56,6.46,6.48,6.51,-0.03,-0.4608,161662.33,105078.046,39.74,39.74,6.5,6.559999999999999,6.459999999999999,6.480000000000001,6.51,7.16,5.86,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-20,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.34,6.39,6.28,6.3,6.32,-0.02,-0.3165,33162.01,21001.249,8.284,8.284,6.34,6.39,6.28,6.3,6.32,6.95,5.69,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-20,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.78,2.84,2.77,2.82,2.79,0.03,1.0753,577091.0,162174.755,22.408,22.408,2.78,2.84,2.77,2.82,2.79,3.07,2.51,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-20,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.56,8.6,8.51,8.52,8.56,-0.04,-0.4673,132646.38,113378.633,8.977,9.0053,8.533099397021756,8.57297369326952,8.483256526712047,8.493225100773987,8.56,9.42,7.7,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-20,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,3.02,3.12,3.02,3.07,3.03,0.04,1.3201,288494.01,88916.699,10.775,10.775,3.02,3.12,3.02,3.0700000000000003,3.03,3.33,2.73,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-20,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.44,8.56,8.44,8.56,8.48,0.08,0.9434,32514.0,27676.444,4.411,4.411,8.44,8.56,8.44,8.56,8.48,9.33,7.63,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-20,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.0,5.03,4.99,5.01,5.0,0.01,0.2,126330.67,63327.869,29.9276,30.3449,4.93124050499425,4.960827948024216,4.9213780239842615,4.941102986004238,5.0,5.5,4.5,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-21,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.49,11.52,11.39,11.42,11.49,-0.07,-0.6092,1376388.97,1576151.833,127.7841,134.5794,10.909836936410773,10.93832215034396,10.814886223300148,10.843371437233335,11.49,12.64,10.34,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-21,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.4,7.42,7.27,7.36,7.43,-0.07,-0.9421,1306620.88,960505.549,181.704,181.704,7.400000000000001,7.42,7.2700000000000005,7.36,7.43,8.17,6.69,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-21,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,11.95,11.96,11.6,11.65,11.96,-0.31,-2.592,48749.32,57100.365,4.064,4.064,11.95,11.96,11.6,11.65,11.96,13.16,10.76,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-21,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.45,6.94,6.39,6.76,6.48,0.28,4.321,505532.33,334417.287,39.74,39.74,6.45,6.94,6.39,6.76,6.48,7.13,5.83,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-21,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.28,6.33,6.14,6.26,6.3,-0.04,-0.6349,52226.88,32611.931,8.284,8.284,6.28,6.33,6.14,6.26,6.3,6.93,5.67,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-21,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.81,2.86,2.76,2.77,2.82,-0.05,-1.773,697348.2,195532.137,22.408,22.408,2.81,2.8600000000000003,2.76,2.77,2.82,3.1,2.54,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-21,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.52,8.55,8.42,8.46,8.52,-0.06,-0.7042,211580.05,179536.921,8.977,9.0053,8.493225100773987,8.523130822959814,8.393539360154577,8.433413656402342,8.52,9.37,7.67,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-21,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,3.08,3.14,3.03,3.1,3.07,0.03,0.9772,351916.04,108199.839,10.775,10.775,3.0800000000000005,3.14,3.03,3.1,3.07,3.38,2.76,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-21,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.49,8.65,8.43,8.52,8.56,-0.04,-0.4673,47316.98,40314.267,4.411,4.411,8.49,8.65,8.43,8.52,8.56,9.42,7.7,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-21,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.01,5.07,5.0,5.05,5.01,0.04,0.7984,234216.4,118090.785,29.9276,30.3449,4.941102986004238,5.000277872064169,4.93124050499425,4.980552910044191,5.01,5.51,4.51,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-24,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.41,11.44,11.34,11.38,11.42,-0.04,-0.3503,1164577.34,1325564.002,127.7841,134.5794,10.833876365922272,10.86236157985546,10.767410866744836,10.805391151989086,11.42,12.56,10.28,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-24,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.35,7.35,7.15,7.18,7.36,-0.18,-2.4457,1050612.5,759032.562,181.704,181.704,7.35,7.35,7.15,7.18,7.36,8.1,6.62,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-24,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,11.13,11.21,10.49,10.5,11.65,-1.15,-9.8712,151889.0,162378.169,4.064,4.064,11.13,11.21,10.49,10.5,11.65,12.82,10.49,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-24,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.57,6.62,6.44,6.48,6.76,-0.28,-4.142,311536.58,202284.845,39.74,39.74,6.57,6.62,6.44,6.480000000000001,6.76,7.44,6.08,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-24,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.26,6.3,5.95,6.0,6.26,-0.26,-4.1534,71750.01,43798.373,8.284,8.284,6.26,6.3,5.95,6.0,6.26,6.89,5.63,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-24,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.76,2.77,2.61,2.65,2.77,-0.12,-4.3321,895639.31,238857.355,22.408,22.408,2.76,2.77,2.61,2.65,2.77,3.05,2.49,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-24,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.47,8.52,8.28,8.39,8.46,-0.07,-0.8274,181333.9,151619.292,8.977,9.0053,8.443382230464284,8.493225100773987,8.253979323287398,8.363633637968752,8.46,9.31,7.61,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-24,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,3.06,3.2,2.94,3.07,3.1,-0.03,-0.9677,451028.0,138013.139,10.775,10.775,3.0599999999999996,3.2,2.94,3.0700000000000003,3.1,3.41,2.79,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-24,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.45,8.56,8.2,8.29,8.52,-0.23,-2.6995,56217.01,46861.411,4.411,4.411,8.45,8.56,8.2,8.29,8.52,9.37,7.67,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-24,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.06,5.07,4.94,4.98,5.05,-0.07,-1.3861,157212.76,78523.781,29.9276,30.3449,4.99041539105418,5.000277872064169,4.872065618934319,4.911515542974273,5.05,5.56,4.55,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-25,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.38,11.43,11.36,11.43,11.38,0.05,0.4394,735608.88,839142.044,127.7841,134.5794,10.805391151989086,10.852866508544398,10.78640100936696,10.852866508544398,11.38,12.52,10.24,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-25,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.17,7.23,7.14,7.19,7.18,0.01,0.1393,655037.31,470444.41,181.704,181.704,7.17,7.230000000000001,7.14,7.19,7.18,7.9,6.46,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-25,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,10.4,10.43,10.04,10.25,10.5,-0.25,-2.381,92505.0,94362.495,4.064,4.064,10.4,10.43,10.04,10.25,10.5,11.55,9.45,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-25,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.45,6.55,6.42,6.52,6.48,0.04,0.6173,191873.87,124460.449,39.74,39.74,6.45,6.550000000000001,6.42,6.52,6.48,7.13,5.83,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-25,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.0,6.08,5.83,6.06,6.0,0.06,1.0,54645.0,32450.649,8.284,8.284,6.0,6.08,5.83,6.06,6.0,6.6,5.4,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-25,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.65,2.68,2.63,2.66,2.65,0.01,0.3774,396783.0,105387.565,22.408,22.408,2.65,2.68,2.63,2.66,2.65,2.92,2.39,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-25,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.42,8.58,8.36,8.5,8.39,0.11,1.3111,187040.98,158451.118,8.977,9.0053,8.393539360154577,8.553036545145636,8.333727915782928,8.473287952650107,8.39,9.23,7.55,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-25,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,3.06,3.1,2.98,3.03,3.07,-0.04,-1.3029,224344.0,68152.704,10.775,10.775,3.0599999999999996,3.1,2.9800000000000004,3.03,3.07,3.38,2.76,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-25,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.25,8.34,8.22,8.33,8.29,0.04,0.4825,26880.0,22266.39,4.411,4.411,8.25,8.34,8.22,8.33,8.29,9.12,7.46,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-25,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.99,5.07,4.98,5.07,4.98,0.09,1.8072,171508.46,86555.057,29.9276,30.3449,4.9213780239842615,5.000277872064169,4.911515542974273,5.000277872064169,4.98,5.48,4.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-26,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.42,11.43,11.37,11.38,11.43,-0.05,-0.4374,740863.07,843536.936,127.7841,134.5794,10.843371437233335,10.852866508544398,10.795896080678022,10.805391151989086,11.43,12.57,10.29,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-26,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.19,7.26,7.18,7.2,7.19,0.01,0.1391,709377.47,511845.528,181.704,181.704,7.19,7.26,7.18,7.2,7.19,7.91,6.47,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-26,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,10.24,10.37,10.14,10.36,10.25,0.11,1.0732,48157.0,49640.79,4.064,4.064,10.24,10.37,10.14,10.36,10.25,11.28,9.23,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-26,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.56,6.84,6.48,6.76,6.52,0.24,3.681,481270.41,322035.353,39.74,39.74,6.559999999999999,6.839999999999999,6.480000000000001,6.76,6.52,7.17,5.87,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-26,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.09,6.48,5.99,6.36,6.06,0.3,4.9505,116137.0,73152.462,8.284,8.284,6.09,6.48,5.99,6.36,6.06,6.67,5.45,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-26,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.66,2.7,2.64,2.69,2.66,0.03,1.1278,384493.09,103203.994,22.408,22.408,2.66,2.7,2.64,2.69,2.66,2.93,2.39,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-26,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.49,8.55,8.46,8.49,8.5,-0.01,-0.1176,103763.23,88264.588,8.977,9.0053,8.463319378588166,8.523130822959814,8.433413656402342,8.463319378588166,8.5,9.35,7.65,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-26,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,3.01,3.06,2.99,3.05,3.03,0.02,0.6601,197538.04,59819.077,10.775,10.775,3.01,3.0599999999999996,2.9899999999999998,3.0499999999999994,3.03,3.33,2.73,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-26,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.29,8.47,8.29,8.43,8.33,0.1,1.2005,32287.0,27181.449,4.411,4.411,8.29,8.47,8.29,8.43,8.33,9.16,7.5,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-26,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.08,5.09,5.05,5.07,5.07,0.0,0.0,138628.09,70330.631,29.9276,30.3449,5.010140353074157,5.0200028340841465,4.980552910044191,5.000277872064169,5.07,5.58,4.56,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-27,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.37,11.41,11.35,11.39,11.38,0.01,0.0879,553349.4,629863.383,127.7841,134.5794,10.795896080678022,10.833876365922272,10.776905938055897,10.814886223300148,11.38,12.52,10.24,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-27,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.19,7.22,7.11,7.17,7.2,-0.03,-0.4167,562048.15,402664.947,181.704,181.704,7.19,7.220000000000001,7.110000000000001,7.17,7.2,7.92,6.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
